,CM_M_CM_M_01_Breast,CM_M_CM_M_02_Breast,CR_M_CR_M_01_Breast,CR_M_CR_M_02_Breast,H_M_H_M_01_Breast,H_M_H_M_02_Breast
300,0.001,0.001,0.321157347569,0.001,0.001,0.001
301,0.001,0.001,0.32770252104,0.001,0.001,0.001
302,0.001,0.001,0.328236811004,0.001,0.001,0.001
303,0.001,0.001,0.336069968274,0.001,0.001,0.0178255226688
304,0.001,0.001,0.339196296912,0.001,0.0471079018264,0.0607288573331
305,0.019056944833,0.001,0.343675324885,0.001,0.0981433607001,0.100033933402
306,0.051782835333,0.001,0.349013376479,0.001,0.150030481211,0.138344184206
307,0.0893279714464,0.001,0.349846711631,0.001,0.208179254298,0.178583999304
308,0.122346928758,0.0297183920386,0.351660776557,0.0437266013692,0.256192283329,0.221909519692
309,0.147674639993,0.0610157832313,0.353582362231,0.0973428341042,0.304067944179,0.260650394568
310,0.176741163763,0.100362466564,0.353296677627,0.142943236608,0.340836222865,0.297293093361
311,0.207101846641,0.137348591169,0.353595013887,0.188371233177,0.390610912801,0.326905752595
312,0.232302200237,0.168857123041,0.356768681573,0.236551125613,0.438576259393,0.359797775109
313,0.261839219438,0.195903180213,0.365131011697,0.287136747603,0.483601533412,0.394400629457
314,0.283060872873,0.221471271844,0.368496848631,0.335738237714,0.526737223225,0.427989178838
315,0.309870008187,0.247683925546,0.371727543303,0.382023025206,0.57468543432,0.451850270681
316,0.337810852786,0.266806607156,0.376469947775,0.431624303002,0.612146309313,0.483703908156
317,0.363421877775,0.293333150022,0.380392940111,0.479621983785,0.659592598757,0.514910380686
318,0.378520919442,0.315711904361,0.385312286727,0.533055564162,0.713242569956,0.546986894121
319,0.403501890151,0.33292211133,0.385545846591,0.588678764681,0.764833884066,0.582267736611
320,0.427301389619,0.355999924329,0.388887327236,0.63930735939,0.814657118215,0.622096330726
321,0.456388181569,0.383520826999,0.393474327647,0.695631767814,0.871783923659,0.660849141869
322,0.486051409238,0.407164547065,0.398472346013,0.745612421555,0.922960386853,0.705454323078
323,0.511097303418,0.432153282288,0.405083727786,0.797758292182,0.981378611937,0.749837079433
324,0.537957002337,0.458649388594,0.409614513157,0.857239459001,1.02660047387,0.794834635589
325,0.560774184726,0.491132488538,0.415301537846,0.91101463514,1.07643131941,0.837465185793
326,0.590250441531,0.514935454811,0.422965865089,0.959368364137,1.12893096233,0.879396920361
327,0.62549915892,0.547634840617,0.427538749199,1.01902178681,1.19166147251,0.921317224084
328,0.652077632587,0.572032561387,0.437342561874,1.07556325179,1.24369926891,0.96266166228
329,0.679480101708,0.603198565902,0.443216147283,1.12790589361,1.3007735423,1.0059531662
330,0.708842417925,0.633626707132,0.452748582299,1.17936259749,1.35119698874,1.05384214689
331,0.733640678767,0.6632747385,0.460385464361,1.23079452621,1.40340541056,1.09620050767
332,0.765520616123,0.693564368413,0.470786739128,1.28064455835,1.44956912922,1.13624313901
333,0.790375074456,0.725000942718,0.479444617883,1.33121428217,1.49357551142,1.17108708668
334,0.817464545268,0.753316203392,0.486047608469,1.38251651994,1.54026800643,1.20991140474
335,0.84682194684,0.779599009516,0.492805916093,1.42539249804,1.58577786147,1.24713744157
336,0.87375700824,0.804772918061,0.499445476592,1.47218794981,1.628493067,1.28241858676
337,0.899887575939,0.832368618481,0.507466636309,1.51911734624,1.6723196677,1.32334363375
338,0.934460328846,0.858078969953,0.515144703964,1.56293340604,1.71029658987,1.35898512106
339,0.962597830687,0.88391910281,0.527581922116,1.60808835241,1.75321392723,1.40158304525
340,0.990564638875,0.906155939619,0.537703904946,1.65066227497,1.79657844568,1.43687076383
341,1.01584661107,0.929805383791,0.545467078987,1.69303241345,1.84345978676,1.47031320144
342,1.03837501312,0.955824602053,0.556491779838,1.73513191592,1.87312679394,1.5033566102
343,1.06198692651,0.981501379212,0.570168599127,1.78191998519,1.90688099961,1.529159537
344,1.09264534833,1.00505429873,0.578399421771,1.82281221915,1.94347799166,1.55907510204
