,CM_M_CM_M_01_BackBottom,CM_M_CM_M_02_BackBottom,CR_M_CR_M_01_BackBottom,CR_M_CR_M_02_BackBottom,H_M_H_M_01_BackBottom,H_M_H_M_02_BackBottom
462,5.17175504129,4.40855149919,0.752207605274,0.976111047044,1.45863595765,1.23071123576
463,5.2234055425,4.44882082113,0.753417981864,0.978726290054,1.46517986951,1.24072711209
464,5.28553257296,4.49765029953,0.753391467538,0.981169356744,1.472718254,1.25057775683
465,5.37228425046,4.56034567035,0.752646194733,0.984873841036,1.48047158871,1.25659451416
466,5.44639540647,4.61694272038,0.755685613286,0.984782451896,1.48920585387,1.2608814206
467,5.51543208527,4.66977289202,0.75835632192,0.990780730851,1.49814726653,1.26660270174
468,5.5835379574,4.72547711174,0.760960112616,0.997186923382,1.50658791786,1.27528877454
469,5.64923759837,4.79121832196,0.76293866838,1.00309521239,1.51510575089,1.28908774944
470,5.70798726836,4.88168603845,0.767293090549,1.00865475486,1.52213299172,1.29523840207
471,5.78198427146,4.92952109088,0.770388524297,1.00932668255,1.53106316788,1.31014890256
472,5.84548017633,4.97556250731,0.77481150974,1.01358917696,1.53770155183,1.31618440419
473,5.94219681389,5.02565235245,0.777543394555,1.02043042211,1.5462528614,1.32814224016
474,6.00146780949,5.08762837272,0.780077451143,1.02595851664,1.55868386691,1.33708330835
475,6.08299404935,5.18138942819,0.78325508212,1.03117524529,1.56319481064,1.34539163645
476,6.12817360319,5.23901416794,0.78617201036,1.03747505603,1.57119842102,1.35344726584
477,6.18137001461,5.33650100061,0.790819660092,1.04362833042,1.58158848848,1.36111842453
478,6.23403169921,5.40010415216,0.79636997508,1.04924074552,1.59803623914,1.37239282467
479,6.29847111904,5.47655176417,0.802457658883,1.05477036746,1.60460817226,1.38238280322
480,6.34803293214,5.55621410922,0.808279821282,1.06068949657,1.61825222403,1.38912248105
481,6.41361226795,5.61051397547,0.814383906616,1.0658248234,1.62956680595,1.39708370758
482,6.49694336458,5.69386271498,0.820126021987,1.0695553325,1.64518392453,1.40977485973
483,6.59166416876,5.77310350565,0.82633746205,1.07675505546,1.65858420415,1.41818945147
484,6.66529115849,5.84972494566,0.833046804893,1.08425407532,1.67473210356,1.4296628764
485,6.7491542655,5.9302502353,0.838709659877,1.09031598208,1.68883887849,1.43876975226
486,6.85301916554,6.00114436025,0.843355758292,1.09470883705,1.70100924309,1.45413966432
487,6.97529914444,6.06351256734,0.845364007411,1.10134846477,1.71867920297,1.46405386009
488,7.05605164647,6.15175730907,0.849349445968,1.10890987091,1.73410218664,1.47531714492
489,7.11741543101,6.26939482688,0.854413336273,1.11739712092,1.74768477438,1.48797434172
490,7.16166447703,6.34671651232,0.860327143113,1.12589165597,1.76152205507,1.50420736632
491,7.25649374698,6.46397238944,0.864819329922,1.13432950992,1.77879909867,1.5177473125
492,7.32615458692,6.58916733074,0.871254075019,1.13992494688,1.79534812337,1.5326076988
493,7.43452235467,6.69360972023,0.879167484228,1.14761477219,1.81693871653,1.54709909068
494,7.50218551576,6.80977582455,0.883597015742,1.15405962885,1.83674302067,1.56701578675
495,7.56150946094,6.91762328775,0.890132641827,1.16407515228,1.8536227678,1.58364920846
496,7.62599777005,6.97861923913,0.895548492938,1.17141141491,1.87540727624,1.59904623138
497,7.73592969034,7.05212618033,0.904396674151,1.17958344046,1.89606436469,1.61110615626
498,7.82949111536,7.17467784736,0.910982041691,1.18620227544,1.91581742983,1.62701980029
499,7.88365589202,7.27097201775,0.918452370627,1.18761370713,1.93769248206,1.64744200302
500,7.95872566446,7.37894362251,0.925750782509,1.19804466219,1.95459234413,1.6702576916
501,8.03050256596,7.49129199252,0.933942837715,1.21034770491,1.97518485543,1.68784318714
502,8.12107807852,7.61573695869,0.939721057362,1.22300484777,1.99684209824,1.70509884209
503,8.18124812319,7.74952266967,0.945522986774,1.23225046353,2.00991231443,1.72793813394
504,8.2291600824,7.83583796846,0.953377116909,1.24251947642,2.02757271486,1.75763957906
505,8.31063688766,7.91987715814,0.960881142195,1.25172743953,2.05371986686,1.77147379579
506,8.41381255762,8.0371797842,0.966929792359,1.26011907595,2.08099772153,1.79028669608
507,8.49165450398,8.16591099773,0.976082236976,1.2709608983,2.1117118028,1.80927495324
508,8.54855694211,8.28057678931,0.986041417408,1.27877400337,2.14194996163,1.82821478672
509,8.61742702009,8.3545933199,0.993993005412,1.28995379504,2.16355018645,1.85484209498
510,8.69026411198,8.45860523562,1.00003945611,1.29729859205,2.18960230672,1.8797140935
511,8.76428111139,8.52346336522,1.01059713335,1.30330347875,2.21097648571,1.91312730624
512,8.87469775044,8.60802278921,1.01924336673,1.31516704807,2.24257414099,1.93404848799
513,8.98156325072,8.66997974894,1.0290220401,1.32605310513,2.26794945696,1.9627866199
514,9.05671712986,8.74726632202,1.03881070174,1.33748152392,2.29111856407,1.98962743798
515,9.13876027946,8.87912869667,1.04923525979,1.34766876064,2.33022296605,2.01511830624
516,9.22976915598,9.01721764021,1.05733988137,1.36515195388,2.36028027612,2.03093544182
517,9.34368813729,9.08674709996,1.06096744671,1.37831528066,2.40254882306,2.06655499601
518,9.44086185389,9.14681534912,1.06642745067,1.3913392304,2.43255219169,2.10412511582
519,9.52865437099,9.27812683585,1.07852768902,1.40037585422,2.46609585201,2.13234627956
520,9.61651318324,9.35815084602,1.0839066271,1.41128336161,2.4956562912,2.16274321432
521,9.69394673798,9.45161176564,1.09440788272,1.41903111434,2.52905897414,2.18402548619
522,9.80143739593,9.52225264849,1.10355444446,1.42674582632,2.56677800001,2.21041339145
523,9.86335355426,9.63022370309,1.11258609914,1.43402263061,2.61233413014,2.25131419385
524,9.93968822718,9.75438875988,1.12289596128,1.4445537335,2.65456555234,2.28233185652
525,10.0439539668,9.82830819858,1.13422723607,1.45549372706,2.682343092,2.31474920665
526,10.1659892526,9.91433617891,1.14225449364,1.46917568556,2.7100377023,2.35132079163
527,10.2793351629,9.98862077502,1.14895849117,1.48582728123,2.7454935983,2.38400936068
528,10.3895384563,10.096123804,1.15487055588,1.49974228172,2.79244650069,2.42147539137
529,10.4684471849,10.2267943164,1.16364589893,1.51385162244,2.82956804706,2.45234937806
530,10.5537521146,10.3434055438,1.1730145273,1.52777427333,2.88375601274,2.5065596736
531,10.6073102338,10.4937609229,1.18370181444,1.54161120381,2.93517689174,2.54024314203
532,10.7190829027,10.5799262719,1.19125678152,1.5555082751,2.99232173754,2.57756382071
533,10.8161275003,10.6939962309,1.19946552571,1.56989563454,3.04043832536,2.61909210309
534,10.9014978278,10.804377807,1.21115917644,1.58586521965,3.09271520711,2.67808833714
535,10.9859673549,10.9120409759,1.2246790937,1.60382808463,3.14648384324,2.71068197165
536,11.0858776817,11.0145032587,1.23284760774,1.62164143679,3.2024974846,2.75227903279
537,11.1841155639,11.0993075928,1.2425746018,1.63766586667,3.25347955135,2.799341528
538,11.2775748766,11.2083075058,1.26088552783,1.65163877902,3.31606197534,2.83750551601
539,11.3875343572,11.2977322027,1.2716821027,1.6706544413,3.3824278658,2.88572486422
540,11.4985874397,11.3700589807,1.28261012714,1.68878644917,3.44006630523,2.93494840332
541,11.6090663156,11.4584698665,1.29690355016,1.70731382546,3.50087919859,2.9945151729
542,11.6998089292,11.5738176077,1.3115035606,1.72739270326,3.56615188594,3.04056785795
543,11.7899290849,11.6649081993,1.3272560072,1.74848612898,3.62790428736,3.09592922137
544,11.8742613628,11.7546939107,1.34038156581,1.7706007035,3.68328424574,3.14480933702
545,11.9674535069,11.8811042027,1.35037375023,1.79321914525,3.73932471368,3.20603511189
546,12.0534712711,11.9718051851,1.36555628755,1.82068606902,3.80724105042,3.26153051064
547,12.1347219255,12.0929946936,1.38337097256,1.84270543851,3.85990074819,3.30155372264
548,12.2324373983,12.2288485523,1.39890463119,1.86291693851,3.93194445329,3.38641000158
549,12.3206452764,12.3437889394,1.41322335299,1.87594358542,4.00832216362,3.46613960722
550,12.417993999,12.4367186516,1.43714337897,1.90213929748,4.09965138396,3.52878821443
551,12.5110172518,12.5430585594,1.45381360966,1.93028780036,4.18121503865,3.5670763655
552,12.5943880983,12.6247727578,1.47095950217,1.96313812452,4.26066680595,3.63443516569
553,12.6820499848,12.6853760442,1.4810563991,1.9903743132,4.31241070568,3.71688944661
554,12.7689835543,12.7789436185,1.4995406996,2.01924296732,4.37171579309,3.79870129359
555,12.8536062591,12.8545390167,1.5172421036,2.051566191,4.45784847211,3.86301069183
556,12.9457011943,12.9206433497,1.53459586957,2.080416797,4.55622142103,3.91489037068
557,13.030942734,13.0063124699,1.55821191952,2.11653252503,4.64070956216,4.01857837669
558,13.1152389123,13.067601575,1.58485646269,2.15011289082,4.71066269763,4.09594579978
559,13.2062859147,13.1765655759,1.6065921824,2.19036596596,4.82028107885,4.21254838598
560,13.2949536338,13.2743767604,1.63385968005,2.22630975536,4.91115655473,4.30300522901
561,13.3880341106,13.3630814193,1.66057374733,2.25934381829,5.0005892444,4.40619881011
562,13.4910657735,13.4436717088,1.69199564371,2.30076608717,5.09769752535,4.48479482302
563,13.5930085615,13.5423906639,1.71978680676,2.33053616831,5.20893168228,4.55057179925
564,13.6626692333,13.6195531896,1.74994100256,2.36810087436,5.32134057605,4.66748687116
565,13.7477657859,13.6812635658,1.78753033873,2.41613419199,5.40557609207,4.75566053399
566,13.8304314601,13.7485381842,1.82823183419,2.46537838166,5.52174125243,4.89434290413
567,13.9107404755,13.8059123705,1.86922234351,2.54819564616,5.63292897179,4.99600824295
568,14.0040333309,13.8931921139,1.91504215655,2.59586178894,5.7482508602,5.11812784008
569,14.1036832716,13.9951327919,1.96674983116,2.64398493802,5.87551398968,5.21417829372
570,14.2088612304,14.1002464825,2.02274314831,2.69687794569,5.99095158005,5.35375299032
571,14.2923324234,14.2055455884,2.07380731246,2.7755421305,6.1161800088,5.45106151709
572,14.3629057004,14.3108709954,2.12991064501,2.84872702379,6.25087334573,5.55808413552
573,14.4579303919,14.4139431094,2.18637116702,2.92002959452,6.39370486178,5.68657591775
574,14.5496645601,14.5184881325,2.26417725069,2.97871924123,6.51675579023,5.85231186152
575,14.646168051,14.6301722557,2.34673693359,3.06416794714,6.66087720698,5.94127335143
576,14.7143034139,14.7402372612,2.41377849636,3.14822505601,6.79164517038,6.04815126919
577,14.8054199685,14.8439263087,2.47782361983,3.21911634696,6.93556622353,6.14277250423
578,14.8952667663,14.9480374437,2.56461214176,3.30691389975,7.08447678974,6.25901332155
579,14.9680849579,15.0222089331,2.65793620531,3.41111244528,7.25255816616,6.39064599235
580,15.041237758,15.0708035542,2.7517796657,3.47601202169,7.39894195555,6.54523984051
581,15.1141291933,15.1206394361,2.84429095635,3.57663922557,7.561085782,6.67365245314
582,15.2038748867,15.1660001899,2.95105379289,3.68586830564,7.69348375415,6.81371293953
583,15.2693992709,15.2105250608,3.04762446168,3.81954961801,7.85682468379,6.96248744532
584,15.306586579,15.2620269919,3.14042715473,3.94588783585,7.99121359138,7.1119485553
585,15.3425581483,15.3879102443,3.24964629237,4.09727484541,8.13048429558,7.25833259081
586,15.3930710304,15.5125680993,3.3382662432,4.22234617106,8.27287451936,7.49323574962
587,15.4754550761,15.6362752516,3.45050690531,4.33195374679,8.40498755078,7.63841909573
588,15.5895936528,15.7591350448,3.55924813665,4.47910957372,8.52620364049,7.80647450263
589,15.7017239618,15.8782109308,3.71456686228,4.56825089932,8.67501420794,7.94508748579
590,15.8105269694,15.9114532064,3.83060854756,4.72286965924,8.83489354277,8.09242196535
591,15.8686812907,15.9299146381,3.96163626396,4.89575242712,9.00443725661,8.22528318357
592,15.9249049821,16.0133362173,4.10009967085,5.0525675736,9.17296980753,8.39360657377
593,15.9957998488,16.1094176566,4.23193721421,5.22035823389,9.35710765866,8.56874553005
594,16.0806109521,16.1735651556,4.35930794164,5.40826633451,9.52665315274,8.77874101974
595,16.1640732155,16.2687088418,4.49255309467,5.60952505488,9.67860764972,8.91052805372
596,16.2477825745,16.3761353905,4.66133237444,5.73293891695,9.85205916829,9.06567871646
597,16.333227633,16.4651874547,4.83357963391,5.94779058528,10.0059045849,9.28335542377
598,16.3970921229,16.556497241,4.96371621117,6.13653221099,10.1529853181,9.4541709642
599,16.4657842199,16.6504575449,5.14665862465,6.3393836219,10.2924521603,9.6351116348
600,16.5355095513,16.6996353901,5.32650606145,6.52532515437,10.4234750872,9.83817406268
601,16.5894549417,16.7203054193,5.49819448755,6.72337789852,10.603001662,9.99232205505
602,16.6385029762,16.8173708944,5.67884805428,6.93328478956,10.8140668164,10.2265575417
603,16.6878742986,16.9483896112,5.88388759407,7.15703025738,10.9877666373,10.3412171392
604,16.7280281936,17.0598520949,6.07832661141,7.38417467752,11.1531048381,10.4875548494
605,16.7917729849,17.1587544004,6.23168749105,7.60281168727,11.2895075312,10.6349885915
606,16.8639242127,17.2383279266,6.40327041409,7.83239575104,11.4231563986,10.8156996324
607,16.9518469649,17.3196691705,6.59074234415,8.06353902387,11.5752643129,11.0336264599
608,17.0400621652,17.3963166185,6.78532856503,8.32217217221,11.7335604049,11.1826596053
